timestamp_s,temperature_c,humidity_percent,pressure_hpa,source,has_humidity,has_pressure
1789193197.471385,40.305275,23.062114,982.795166,sense_hat,1,1
1789193197.577931,40.250000,23.261418,982.808594,sense_hat,1,1
1789193197.684475,40.305275,23.086168,982.863525,sense_hat,1,1
1789193197.791017,40.286850,23.213310,982.772949,sense_hat,1,1
1789193197.897552,40.286850,23.247673,982.736084,sense_hat,1,1
1789193198.004093,40.305275,23.110222,982.748779,sense_hat,1,1
1789193198.110636,40.268425,23.141148,982.719238,sense_hat,1,1
1789193198.217185,40.305275,23.068987,982.732910,sense_hat,1,1
1789193198.323725,40.305275,23.233928,982.706543,sense_hat,1,1
1789193198.430268,40.268425,23.209874,982.709961,sense_hat,1,1
1789193198.536832,40.305275,23.240800,982.714844,sense_hat,1,1
1789193198.643399,40.286850,23.220183,982.745850,sense_hat,1,1
1789193198.749976,40.305275,23.264854,982.811523,sense_hat,1,1
1789193198.856584,40.305275,22.972771,982.780762,sense_hat,1,1
1789193198.963180,40.268425,23.158330,982.750488,sense_hat,1,1
1789193199.069724,40.305275,23.168639,982.809082,sense_hat,1,1
1789193199.176264,40.268425,23.309526,982.766357,sense_hat,1,1
1789193199.282812,40.286850,23.062114,982.832764,sense_hat,1,1
1789193199.389355,40.286850,23.024315,982.891113,sense_hat,1,1
1789193199.495896,40.268425,23.075859,982.778320,sense_hat,1,1
1789193199.602462,40.268425,23.278599,982.821045,sense_hat,1,1
1789193199.709008,40.268425,22.972771,982.772461,sense_hat,1,1
1789193199.815549,40.305275,23.340452,982.760498,sense_hat,1,1
1789193199.922091,40.286850,23.196129,982.776367,sense_hat,1,1
1789193200.028634,40.268425,23.326707,982.744629,sense_hat,1,1
1789193200.135178,40.286850,23.172075,982.770264,sense_hat,1,1
1789193200.241720,40.268425,23.154893,982.804199,sense_hat,1,1
1789193200.348278,40.286850,23.144585,982.778320,sense_hat,1,1
1789193200.454865,40.305275,23.178947,982.842041,sense_hat,1,1
